product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
2183,"[{'https://static.zara.net/photos///2023/I/1/1/p/1631/210/111/2/w/448/1631210111_1_1_1.jpg?ts=1688732311300': 'Image 0 of LINEN FLAT SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1631/210/111/2/w/448/1631210111_2_1_1.jpg?ts=1688732310711': 'Image 1 of LINEN FLAT SLIDER SANDALS from Zara'}]",women,SHOES,linen flat slider sandal,flat slider sandal linen fray bow frontsole height cm,Shoes,linen,bow sandal,other,other,linen bow sandal,This is a linen flat slider sandal made of linen with other coverage. It is suitable for warm or hot weather.,warm weather
2184,"[{'https://static.zara.net/photos///2023/I/1/1/p/2317/210/400/2/w/448/2317210400_1_1_1.jpg?ts=1691679675289': 'Image 0 of SANDALS WITH BUCKLED STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2317/210/400/2/w/448/2317210400_2_1_1.jpg?ts=1691679674935': 'Image 1 of SANDALS WITH BUCKLED STRAPS from Zara'}]",women,SHOES,sandal buckled strap,heel sandal strap buckles buckle ankle strap fasten round toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a sandal buckled strap made of other with other coverage.,mild weather
2185,"[{'https://static.zara.net/photos///2023/I/1/1/p/1210/210/800/2/w/448/1210210800_1_1_1.jpg?ts=1692355289333': 'Image 0 of WEDGE HIGH-HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1210/210/800/2/w/448/1210210800_2_1_1.jpg?ts=1692355289399': 'Image 1 of WEDGE HIGH-HEEL SHOES from Zara'}]",women,SHOES,wedge highheel shoe,highheel wedge shoe leather buckle ankle strap fasten point toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,shoe,other,other,leather shoe,This is a wedge highheel shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2186,"[{'https://static.zara.net/photos///2023/I/1/1/p/3315/210/020/2/w/448/3315210020_1_1_1.jpg?ts=1692354604855': 'Image 0 of FAUX PATENT WEDGE SANDALS WITH STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3315/210/020/2/w/448/3315210020_2_1_1.jpg?ts=1692354605236': 'Image 1 of FAUX PATENT WEDGE SANDALS WITH STRAPS from Zara'}]",women,SHOES,faux patent wedge sandal strap,wedge sandal faux patent finish thin strap buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,faux patent,sandal,other,other,faux patent sandal,This is a faux patent wedge sandal strap made of faux patent with other coverage.,mild weather
2187,"[{'https://static.zara.net/photos///2023/I/1/1/p/2646/210/079/2/w/448/2646210079_6_1_1.jpg?ts=1689063926507': 'Image 0 of FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2646/210/079/2/w/448/2646210079_6_2_1.jpg?ts=1689063928719': 'Image 1 of FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,flat slider sandal rhinestone,flat satiny slider sandal crossed thin strap toe divid rhinestone detail buckle ankle strap fasten sole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,satiny,sandal,other,other,satiny sandal,This is a flat slider sandal rhinestone made of satiny with other coverage.,mild weather
2188,"[{'https://static.zara.net/photos///2023/I/1/1/p/3644/110/087/24/w/448/3644110087_1_1_1.jpg?ts=1687362291842': 'Image 0 of VINYL SLIDER SANDALS WITH STUDS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3644/110/087/2/w/448/3644110087_15_1_1.jpg?ts=1676622589857': 'Image 1 of VINYL SLIDER SANDALS WITH STUDS from Zara'}]",women,SHOES,vinyl slider sandal stud,vinyl flat slider sandal stud square toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a vinyl slider sandal stud made of other with other coverage.,mild weather
2189,"[{'https://static.zara.net/photos///2023/I/1/1/p/3645/110/709/13/w/448/3645110709_1_1_1.jpg?ts=1687362296981': 'Image 0 of FLAT STUDDED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3645/110/709/13/w/448/3645110709_2_1_1.jpg?ts=1687362294531': 'Image 1 of FLAT STUDDED SLIDER SANDALS from Zara'}]",women,SHOES,flat studded slider sandal,flat slider sandal metal stud square toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a flat studded slider sandal made of other with other coverage.,mild weather
2190,"[{'https://static.zara.net/photos///2023/I/1/1/p/3639/010/800/2/w/448/3639010800_1_1_1.jpg?ts=1688553117257': 'Image 0 of FLAT SLIDER SANDALS WITH RHINESTONE DETAILS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3639/010/800/2/w/448/3639010800_2_1_1.jpg?ts=1688553117240': 'Image 1 of FLAT SLIDER SANDALS WITH RHINESTONE DETAILS from Zara'}]",women,SHOES,flat slider sandal rhinestone detail,flat slider sandal rhinestone wide strap thin strap side square toe sole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a flat slider sandal rhinestone detail made of other with other coverage.,warm weather
2191,"[{'https://static.zara.net/photos///2023/V/1/1/p/3808/110/303/2/w/448/3808110303_1_1_1.jpg?ts=1685095196345': 'Image 0 of FLAT SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3808/110/303/2/w/0/3808110303_2_1_1.jpg?ts=1685095194127': 'Image 1 of FLAT SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,flat sandal rhinestone,flat slider sandal knot rhinestone detail round toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a flat sandal rhinestone made of other with other coverage.,mild weather
2192,"[{'https://static.zara.net/photos///2023/I/1/1/p/3602/010/808/2/w/448/3602010808_15_1_1.jpg?ts=1688399341384': 'Image 0 of FLAT SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3602/010/808/2/w/448/3602010808_6_1_1.jpg?ts=1688399341295': 'Image 1 of FLAT SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,flat sandal rhinestone,flat sandal rhinestone strap knot detail airfit flexible technical latex foam insole design offer great comfortsole height cm view,Shoes,other,sandal,other,other,sandal,This is a flat sandal rhinestone made of other with other coverage.,mild weather
2193,"[{'https://static.zara.net/photos///2023/I/1/1/p/2264/110/202/2/w/448/2264110202_1_1_1.jpg?ts=1688732313303': 'Image 0 of KITTEN HEEL SLINGBACK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2264/110/202/2/w/448/2264110202_2_1_1.jpg?ts=1688732313450': 'Image 1 of KITTEN HEEL SLINGBACK SHOES from Zara'}]",women,SHOES,kitten heel slingback shoe,heel slingback shoe contrastcoloure wide strap point toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,shoe,other,other,shoe,This is a kitten heel slingback shoe made of other with other coverage.,cool weather
2194,"[{'https://static.zara.net/photos///2023/I/1/1/p/2310/210/808/2/w/448/2310210808_1_1_1.jpg?ts=1686314668786': 'Image 0 of METALLIC MID-HEEL MULES WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2310/210/808/2/w/448/2310210808_2_1_1.jpg?ts=1686314669463': 'Image 1 of METALLIC MID-HEEL MULES WITH RHINESTONES from Zara'}]",women,SHOES,metallic midheel mule rhinestone,metalliceffect mule rhinestone upper square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,mule,other,other,mule,This is a metallic midheel mule rhinestone made of other with other coverage.,warm weather
2195,"[{'https://static.zara.net/photos///2023/I/1/1/p/2307/210/808/12/w/448/2307210808_1_1_1.jpg?ts=1686647131589': 'Image 0 of METALLIC HEELED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2307/210/808/12/w/448/2307210808_2_1_1.jpg?ts=1686647136404': 'Image 1 of METALLIC HEELED SANDALS from Zara'}]",women,SHOES,metallic heel sandal,highheel sandal metalliceffect thin strap square toe buckle ankle strap fasten heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a metallic heel sandal made of other with other coverage.,warm weather
2196,"[{'https://static.zara.net/photos///2023/I/1/1/p/1392/210/092/2/w/448/1392210092_1_1_1.jpg?ts=1692187516674': 'Image 0 of METALLIC HEEL MULES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1392/210/092/2/w/448/1392210092_2_1_1.jpg?ts=1692187517291': 'Image 1 of METALLIC HEEL MULES from Zara'}]",women,SHOES,metallic heel mule,mule metallic finish stiletto heel round toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,mule,other,other,mule,This is a metallic heel mule made of other with other coverage.,cool weather
2197,"[{'https://static.zara.net/photos///2023/I/1/1/p/2208/210/808/2/w/448/2208210808_1_1_1.jpg?ts=1692187516848': 'Image 0 of HIGH-HEEL MULES WITH ANKLE STRAP from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2208/210/808/2/w/448/2208210808_2_1_1.jpg?ts=1692187517459': 'Image 1 of HIGH-HEEL MULES WITH ANKLE STRAP from Zara'}]",women,SHOES,highheel mule ankle strap,metalliceffect highheel shoe ankle strap strap point toe buckle ankle strap fasteningheel height cm,Shoes,other,mule shoe,other,other,mule shoe,This is a highheel mule ankle strap made of other with other coverage.,cool weather
2198,"[{'https://static.zara.net/photos///2023/I/1/1/p/3842/210/400/2/w/448/3842210400_6_1_1.jpg?ts=1690964155861': 'Image 0 of DENIM FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3842/210/400/2/w/448/3842210400_6_2_1.jpg?ts=1690964155866': 'Image 1 of DENIM FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,denim flat slider sandal rhinestone,flat slider sandal denim fabric wide strap rhinestone round toe sole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,denim,denim sandal,other,other,denim denim sandal,This is a denim flat slider sandal rhinestone made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2199,"[{'https://static.zara.net/photos///2023/I/1/1/p/2652/210/043/2/w/448/2652210043_1_1_1.jpg?ts=1689331590594': 'Image 0 of DENIM AND JUTE FLAT SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2652/210/043/22/w/448/2652210043_2_1_1.jpg?ts=1689590349930': 'Image 1 of DENIM AND JUTE FLAT SLIDER SANDALS from Zara'}]",women,SHOES,denim jute flat slider sandal,flat slider sandal jute insole wide denim strap embellish metal detail round toe sole height cm,Shoes,denim jute,denim sandal,other,other,denim jute denim sandal,This is a denim jute flat slider sandal made of denim jute with other coverage. It is suitable for mild or cool weather.,mild weather
2200,"[{'https://static.zara.net/photos///2023/I/1/1/p/3625/210/001/2/w/448/3625210001_1_1_1.jpg?ts=1689157162393': 'Image 0 of FLAT SANDALS WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3625/210/001/2/w/448/3625210001_2_1_1.jpg?ts=1689157160908': 'Image 1 of FLAT SANDALS WITH BOW from Zara'}]",women,SHOES,flat sandal bow,flat slider sandal embellish bow square toe sole height cm,Shoes,other,bow sandal,other,other,bow sandal,This is a flat sandal bow made of other with other coverage.,mild weather
2201,"[{'https://static.zara.net/photos///2023/I/1/1/p/3636/210/002/2/w/448/3636210002_6_1_1.jpg?ts=1689004154778': 'Image 0 of CROCHET FLAT SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3636/210/002/2/w/448/3636210002_6_2_1.jpg?ts=1689004154269': 'Image 1 of CROCHET FLAT SLIDER SANDALS from Zara'}]",women,SHOES,crochet flat slider sandal,flat slider sandal crochet strap square toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a crochet flat slider sandal made of other with other coverage.,mild weather
2202,"[{'https://static.zara.net/photos///2023/I/1/1/p/1502/210/800/2/w/448/1502210800_1_1_1.jpg?ts=1691591567982': 'Image 0 of BALLET FLATS WITH BUCKLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1502/210/800/2/w/448/1502210800_6_1_1.jpg?ts=1691653154327': 'Image 1 of BALLET FLATS WITH BUCKLES from Zara'}]",women,SHOES,ballet flat buckle,ballet flat buckle strap instep round toesole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,other,other,other,,This is a ballet flat buckle made of other with other coverage.,mild weather
2203,"[{'https://static.zara.net/photos///2023/I/1/1/p/2637/910/131/2/w/448/2637910131_1_1_1.jpg?ts=1686037447707': 'Image 0 of FLAT CRISS-CROSS RUBBERISED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2637/910/131/2/w/448/2637910131_2_1_1.jpg?ts=1686037447243': 'Image 1 of FLAT CRISS-CROSS RUBBERISED SLIDER SANDALS from Zara'}]",women,SHOES,flat crisscross rubberise slider sandal,flat rubberise slider sandal crisscross strap frontsole height cm,Shoes,rubberise,sandal,other,other,rubberise sandal,This is a flat crisscross rubberise slider sandal made of rubberise with other coverage.,warm weather
2204,"[{'https://static.zara.net/photos///2023/I/1/1/p/2612/210/800/2/w/448/2612210800_1_1_1.jpg?ts=1685615023145': 'Image 0 of FLAT SLIDER SANDALS WITH RHINESTONE STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2612/210/800/2/w/448/2612210800_2_1_1.jpg?ts=1685615024599': 'Image 1 of FLAT SLIDER SANDALS WITH RHINESTONE STRAPS from Zara'}]",women,SHOES,flat slider sandal rhinestone strap,flat slider sandal crisscross strap rhinestone round toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a flat slider sandal rhinestone strap made of other with other coverage.,warm weather
2205,"[{'https://static.zara.net/photos///2023/I/1/1/p/2227/210/001/2/w/448/2227210001_1_1_1.jpg?ts=1691591567448': 'Image 0 of KITTEN HEEL SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2227/210/001/2/w/448/2227210001_2_1_1.jpg?ts=1691591568053': 'Image 1 of KITTEN HEEL SHOES from Zara'}]",women,SHOES,kitten heel shoe,heel slingback shoe strap point toe buckle ankle strap fasten heel height cm,Shoes,other,shoe,other,other,shoe,This is a kitten heel shoe made of other with other coverage.,cool weather
2206,"[{'https://static.zara.net/photos///2023/I/1/1/p/2632/110/800/2/w/448/2632110800_1_1_1.jpg?ts=1688127590032': 'Image 0 of FLAT LEATHER SLIDER SANDALS WITH STUDS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2632/110/800/2/w/448/2632110800_2_1_1.jpg?ts=1688127590040': 'Image 1 of FLAT LEATHER SLIDER SANDALS WITH STUDS from Zara'}]",women,SHOES,flat leather slider sandal stud,flat leather toe thong sandal stud wide strap instep strap toe divid strap buckle fasten round toe sole height cm view,Shoes,leather,sandal,other,other,leather sandal,This is a flat leather slider sandal stud made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2207,"[{'https://static.zara.net/photos///2023/V/1/1/p/3664/110/050/2/w/448/3664110050_6_1_1.jpg?ts=1677574954889': 'Image 0 of CRISS-CROSS FLAT FABRIC SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/3664/110/050/2/w/448/3664110050_6_2_1.jpg?ts=1677574955481': 'Image 1 of CRISS-CROSS FLAT FABRIC SLIDER SANDALS from Zara'}]",women,SHOES,crisscross flat fabric slider sandal,flat fabric sandal crisscross strap round toe chunky sole sole height cm,Shoes,other,sandal,other,other,sandal,This is a crisscross flat fabric slider sandal made of other with other coverage.,mild weather
2208,"[{'https://static.zara.net/photos///2023/I/1/1/p/3682/110/800/2/w/448/3682110800_1_1_1.jpg?ts=1685434793063': 'Image 0 of FLAT SLIDER SANDALS WITH PLEATED STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3682/110/800/2/w/448/3682110800_2_1_1.jpg?ts=1685434792975': 'Image 1 of FLAT SLIDER SANDALS WITH PLEATED STRAPS from Zara'}]",women,SHOES,flat slider sandal pleated strap,flat slider sandal feature fabric strap pleated effect round toe sole height cm,Shoes,other,sandal,other,other,sandal,This is a flat slider sandal pleated strap made of other with other coverage.,cool weather
2209,"[{'https://static.zara.net/photos///2023/I/1/1/p/3331/110/800/17/w/448/3331110800_1_1_1.jpg?ts=1687515603289': 'Image 0 of HEELED MULES WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3331/110/800/17/w/448/3331110800_2_1_1.jpg?ts=1687515600807': 'Image 1 of HEELED MULES WITH BOW from Zara'}]",women,SHOES,heel mule bow,heel fabric mule bow detail square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,bow mule,other,other,bow mule,This is a heel mule bow made of other with other coverage.,cool weather
