gender,product_category,product_name,details,category_type,combined_features,text,weather_label
women,WAISTCOATS_GILETS,tailor waistcoat,sleeveless waistcoat vneck jetted pocket buttonup,Top,waistcoat sleeveless,waistcoat sleeveless tailor waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,linen blend long waistcoat,sleeveless waistcoat linen blend lapel collar patch pocket button fastening belt fabric,Top,linen belt lapel waistcoat long sleeveless,linen belt lapel waistcoat long sleeveless linen blend long waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,contrast waistcoat,sleeveless vneck satin lapel metal button fasten,Top,satin lapel waistcoat sleeveless,satin lapel waistcoat sleeveless contrast waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,fit buttoned waistcoat,fit vneck sleeveless waistcoat adjustable strap button asymmetric hem opening matching lining buttonup,Top,waistcoat sleeveless,waistcoat sleeveless fit buttoned waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,sleeveless waistcoat linen blend lapel collar vneck tie hem fabric,Top,linen lapel waistcoat sleeveless,linen lapel waistcoat sleeveless tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,long waistcoat belt,waistcoat lapel collar welt pocket doublebreasted fasten button matching belt,Top,belt lapel waistcoat long,belt lapel waistcoat long long waistcoat belt,15-20°C mild weather
women,WAISTCOATS_GILETS,texture jacquard waistcoat,waistcoat vneckline feature texture jacquard fabric asymmetric hem button fasten,Top,waistcoat,waistcoat texture jacquard waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,z denim crop waistcoat,vneck waistcoat metal button fastening,Top,denim denim waistcoat crop,denim denim waistcoat crop z denim crop waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor waistcoat,fit vneck waistcoat button fasten,Top,waistcoat,waistcoat tailor waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor waistcoat,vneck waistcoat feature false jetted pocket button fasten,Top,waistcoat,waistcoat tailor waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,puffer gilet,gilet high neck patch pocket adjustable hem drawstring zipup hide snapbutton placket,Top,gilet puffer puffer,gilet puffer puffer puffer gilet,5-10°C cold weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,vneck waistcoat linen blend feature welt pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,fit cropped waistcoat,crop fit vneck waistcoat button fasten,Top,waistcoat crop cropped,waistcoat crop cropped fit cropped waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen waistcoat,vneck waistcoat linen welt pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,vneck waistcoat linen blend feature thin strap welt pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,open halter waistcoat,halter vneck waistcoat flap detail open buttonup,Top,waistcoat,waistcoat open halter waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,long faux suede waistcoat,long waistcoat johnny collar welt pocket tie belt fabric doublebreaste contrast button,Top,faux suede belt waistcoat long,faux suede belt waistcoat long long faux suede waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,linen blend waistcoat jumpsuit,playsuit linen blend feature vneck dart pocket false rear jetted pocket cutout detail waist metal hook inside button zip fasten,Top,linen jumpsuit playsuit waistcoat,linen jumpsuit playsuit waistcoat linen blend waistcoat jumpsuit,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,vneck waistcoat linen blend feature false jetted pocket button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,sleeveless crop waistcoat,crop waistcoat standup collar chest welt pocket matching line fasten metal zip hide placket,Top,waistcoat crop sleeveless,waistcoat crop sleeveless sleeveless crop waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,crossover waistcoat,waistcoat lapel collar pronounce shoulder feature false welt pocket double breasted button fasten,Top,lapel waistcoat,lapel waistcoat crossover waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,texture vest fray trim,sleeveless waistcoat lapel collar patch pocket fringe trim detail golden emboss button fastening,Top,lapel vest waistcoat sleeveless,lapel vest waistcoat sleeveless texture vest fray trim,15-20°C mild weather
women,WAISTCOATS_GILETS,crop linen blend waistcoat,short sleeveless waistcoat linen blend fabric vneck false welt pocket matching lining buttonup,Top,linen short waistcoat crop short sleeveless,linen short waistcoat crop short sleeveless crop linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,waistcoat vent,waistcoat viscose vneck vent hem lining buttonup,Top,viscose waistcoat,viscose waistcoat waistcoat vent,rain
women,WAISTCOATS_GILETS,linen blend waistcoat,sleeveless waistcoat linen blend fabric vneck false welt pocket buttonup,Top,linen waistcoat sleeveless,linen waistcoat sleeveless linen blend waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,crop waistcoat,sleeveless collar gilet shoulder pad button fasten,Top,gilet waistcoat crop sleeveless,gilet waistcoat crop sleeveless crop waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,linen blend waistcoat,waistcoat linen blend vneckline sleeve match line buttonup,Top,linen waistcoat,linen waistcoat linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,metallic knit vest,vest round neck metallic thread detail,Top,knit vest knit,knit vest knit metallic knit vest,10-15°C cool weather
women,WAISTCOATS_GILETS,knit waistcoat patch pocket,round neck waistcoat feature patch pocket button fastening,Top,knit waistcoat knit,knit waistcoat knit knit waistcoat patch pocket,15-20°C mild weather
women,WAISTCOATS_GILETS,linen blend oversize waistcoat,sleeveless loosefitte waistcoat linen blend lapel collar flap pocket chest welt pocket match line vent hem buttonup,Top,linen lapel waistcoat sleeveless,linen lapel waistcoat sleeveless linen blend oversize waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,asymmetric denim waistcoat,waistcoat denim feature asymmetric neckline patch pocket belt metal buckle fastening waist,Top,denim belt denim waistcoat,denim belt denim waistcoat asymmetric denim waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,open waistcoat,waistcoat stretch fabric vneckline open adjustable strap buttonup,Top,waistcoat,waistcoat open waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,linen waistcoat topstitching,short collar waistcoat linen patch pocket buttoned flap contrast visible topstitching detail buttonup,Top,linen short waistcoat short,linen short waistcoat short linen waistcoat topstitching,15-20°C mild weather
women,WAISTCOATS_GILETS,linen blend waistcoat,waistcoat linen lyocell blend vneckline sleeve line buttonup,Top,linen lyocell waistcoat,linen lyocell waistcoat linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,open halter waistcoat,halter waistcoat feature vneck wool blend false welt pocket open adjustable strap fabric buckle asymmetric hem buttonup,Top,wool waistcoat,wool waistcoat open halter waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,bead linen waistcoat,waistcoat linen fabric vneckline tie bead appliqué,Top,linen waistcoat,linen waistcoat bead linen waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,linen blend waistcoat,waistcoat linen blend fabric vneck false welt pocket matching lining buttonup,Top,linen waistcoat,linen waistcoat linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,linen blend crop waistcoat,sleeveless waistcoat linen cotton blend fabric vneck buttonup,Top,cotton linen waistcoat crop sleeveless,cotton linen waistcoat crop sleeveless linen blend crop waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,short knit waistcoat,short vest wool alpaca blend vneck sleeveless rib trim,Top,alpaca knit wool short vest waistcoat knit short sleeveless,alpaca knit wool short vest waistcoat knit short sleeveless short knit waistcoat,5-10°C cold weather
women,WAISTCOATS_GILETS,shawl collar waistcoat,waistcoat viscose blend shawl collar tie belt fabric false welt pocket match lining button,Top,viscose belt waistcoat,viscose belt waistcoat shawl collar waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,linen waistcoat belt,linen waistcoat lapel collar pocket tie belt fabric matching lining,Top,linen belt lapel waistcoat,linen belt lapel waistcoat linen waistcoat belt,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,waistcoat linen cotton blend vneck tie detail neck open gather detail buttonup,Top,cotton linen waistcoat,cotton linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,texture waistcoat,sleeveless waistcoat lapel collar patch pocket fringe trim detail golden buttonup,Top,lapel waistcoat sleeveless,lapel waistcoat sleeveless texture waistcoat,10-15°C cool weather
women,WAISTCOATS_GILETS,contrast chenille vest,vest round neckline feature cutwork fabric contrast thread scallop hem,Top,vest,vest contrast chenille vest,10-15°C cool weather
women,WAISTCOATS_GILETS,cotton gilet gather hem,cotton gilet round neck flap pocket snap button gather hem line fasten metal zip,Top,cotton gilet,cotton gilet cotton gilet gather hem,5-10°C cold weather
women,WAISTCOATS_GILETS,asymmetric doublebreaste waistcoat limited edition,waistcoat linen blend vneckline false welt pocket tab detail fabric asymmetric hem doublebreaste buttonup,Top,linen waistcoat,linen waistcoat asymmetric doublebreaste waistcoat limited edition,15-20°C mild weather
women,WAISTCOATS_GILETS,gilet shirt collar pocket,collar gilet wide armhole flap pocket snap button elasticate hem line fasten metal zip snap button,Top,gilet shirt,gilet shirt gilet shirt collar pocket,5-10°C cold weather
women,WAISTCOATS_GILETS,wool blend knit vest cut,knit vest wool blend sleeveless round neck vent pleat rib trim,Top,knit wool vest knit sleeveless,knit wool vest knit sleeveless wool blend knit vest cut,10-15°C cool weather
women,WAISTCOATS_GILETS,fray crop texture waistcoat,sleeveless collar waistcoat patch pocket fray trim buttonup,Top,waistcoat crop sleeveless,waistcoat crop sleeveless fray crop texture waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,oversize waistcoat pocket,loosefitte waistcoat viscose blend round neck matching rib fabric wide cap sleeve patch pocket flap fasten metal snapbutton,Top,viscose cap waistcoat,viscose cap waistcoat oversize waistcoat pocket,10-15°C cool weather
women,WAISTCOATS_GILETS,openwork vest,sleeveless vest round neck openknit fabric,Top,vest sleeveless,vest sleeveless openwork vest,10-15°C cool weather
women,WAISTCOATS_GILETS,knit vest visible seam,high neck vest visible seam detail rib trim,Top,knit vest knit,knit vest knit knit vest visible seam,15-20°C mild weather
women,WAISTCOATS_GILETS,tailor linen blend waistcoat,vneck waistcoat linen blend feature false welt pocket tab button fastening,Top,linen waistcoat,linen waistcoat tailor linen blend waistcoat,15-20°C mild weather
women,WAISTCOATS_GILETS,puffer gilet,vneck pad waistcoat hide button fastening,Top,gilet puffer waistcoat puffer,gilet puffer waistcoat puffer puffer gilet,5-10°C cold weather
women,WAISTCOATS_GILETS,z denim crop waistcoat,fade vneck waistcoat false welt pocket metal button fastening,Top,denim denim waistcoat crop,denim denim waistcoat crop z denim crop waistcoat,15-20°C mild weather
