product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
1771,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/105/712/12/w/448/6771105712_1_1_1.jpg?ts=1688980090382': 'Image 0 of CROPPED RIPPED KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/105/712/12/w/448/6771105712_2_1_1.jpg?ts=1688980094815': 'Image 1 of CROPPED RIPPED KNIT CARDIGAN from Zara'}]",women,SWEATERS_CARDIGANS,crop rip knit cardigan,vneck cardigan long sleeve rip detail button fasten,Top,knit,cardigan,cardigan knit,crop long,knit cardigan cardigan knit crop long,This is a crop rip knit cardigan made of knit with crop long coverage. It is suitable for cold weather.,cold weather
1772,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/120/746/2/w/448/6771120746_1_1_1.jpg?ts=1688568108438': 'Image 0 of KNIT CROP TOP WITH BUTTONS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/120/746/2/w/448/6771120746_2_1_1.jpg?ts=1688568111103': 'Image 1 of KNIT CROP TOP WITH BUTTONS from Zara'}]",women,TOPS_BODYSUITS,knit crop button,sleeveless round neck buttonup,Top,knit,other,knit,crop sleeveless,knit knit crop sleeveless,This is a knit crop button made of knit with crop sleeveless coverage. It is suitable for cold weather.,cold weather
1773,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/122/712/2/w/448/4331122712_1_1_1.jpg?ts=1688568107354': 'Image 0 of CROP TOP WITH OPEN BACK from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/122/712/2/w/448/4331122712_2_1_1.jpg?ts=1688568110446': 'Image 1 of CROP TOP WITH OPEN BACK from Zara'}]",women,TOPS_BODYSUITS,crop open,halterneck thin strap open detail tie fasten,Top,other,halterneck,other,crop,halterneck crop,This is a crop open made of other with crop coverage. It is suitable for warm or hot weather.,warm weather
1777,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/110/800/12/w/448/6771110800_1_1_1.jpg?ts=1688571634935': 'Image 0 of OPEN-KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/110/800/12/w/448/6771110800_2_1_1.jpg?ts=1688571634998': 'Image 1 of OPEN-KNIT SWEATER from Zara'}]",women,TOPS_BODYSUITS,openknit sweater,crop round neck sweater long sleevesthis garment line,Top,other,sweater,sweater,crop long,sweater sweater crop long,This is a openknit sweater made of other with crop long coverage. It is suitable for cold weather.,cold weather
1778,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/081/712/2/w/448/4331081712_1_1_1.jpg?ts=1687942738605': 'Image 0 of KNIT BANDEAU TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/081/712/2/w/448/4331081712_2_1_1.jpg?ts=1687942738291': 'Image 1 of KNIT BANDEAU TOP from Zara'}]",women,TOPS_BODYSUITS,knit bandeau,crop straight neckline slit,Top,knit,other,knit,crop,knit knit crop,This is a knit bandeau made of knit with crop coverage. It is suitable for cold weather.,cold weather
1780,"[{'https://static.zara.net/photos///2023/I/0/1/p/3991/056/746/12/w/448/3991056746_1_1_1.jpg?ts=1687958520760': 'Image 0 of CONTRAST KNIT TOP WITH BOW from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3991/056/746/12/w/448/3991056746_2_1_1.jpg?ts=1687958522167': 'Image 1 of CONTRAST KNIT TOP WITH BOW from Zara'}]",women,TOPS_BODYSUITS,contrast knit bow,straightcut neckline wide strap contrast fabric detail embroidery bow,Top,knit,bow,knit,other,knit bow knit,This is a contrast knit bow made of knit with other coverage. It is suitable for cold weather.,cold weather
1782,"[{'https://static.zara.net/photos///2023/I/0/1/p/2142/102/808/2/w/448/2142102808_1_1_1.jpg?ts=1687509412876': 'Image 0 of METALLIC MESH KNIT CAPE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2142/102/808/2/w/448/2142102808_2_1_1.jpg?ts=1687509414294': 'Image 1 of METALLIC MESH KNIT CAPE from Zara'}]",women,TOPS_BODYSUITS,metallic mesh knit cape,oversize round neck cape long sleeve,Top,knit,cape,knit,long,knit cape knit long,This is a metallic mesh knit cape made of knit with long coverage. It is suitable for cold weather.,cold weather
1785,"[{'https://static.zara.net/photos///2023/I/0/1/p/1509/107/808/2/w/448/1509107808_1_1_1.jpg?ts=1686756721771': 'Image 0 of METALLIC THREAD KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1509/107/808/2/w/448/1509107808_6_1_1.jpg?ts=1686566625740': 'Image 1 of METALLIC THREAD KNIT SWEATER from Zara'}]",women,SWEATERS_CARDIGANS,metallic thread knit sweater,semisheer sweater wide round neckline long sleevesthis garment line,Top,knit semisheer,sweater,knit sweater,long,knit semisheer sweater knit sweater long,This is a metallic thread knit sweater made of knit semisheer with long coverage. It is suitable for cold weather.,cold weather
1787,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/110/330/2/w/448/4331110330_1_1_1.jpg?ts=1687521609268': 'Image 0 of KNIT CROP TOP WITH METALLIC THREAD from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/110/330/2/w/448/4331110330_2_1_1.jpg?ts=1687521612238': 'Image 1 of KNIT CROP TOP WITH METALLIC THREAD from Zara'}]",women,TOPS_BODYSUITS,knit crop metallic thread,crop round neckline long sleeve,Top,knit,other,knit,crop long,knit knit crop long,This is a knit crop metallic thread made of knit with crop long coverage. It is suitable for cold weather.,cold weather
1794,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/059/712/17/w/448/4331059712_1_1_1.jpg?ts=1686830773603': 'Image 0 of POINTELLE KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/059/712/17/w/448/4331059712_2_1_1.jpg?ts=1686830771835': 'Image 1 of POINTELLE KNIT TOP from Zara'}]",women,SWEATERS_CARDIGANS,pointelle knit,vneck short ruffle sleeve buttonup fasten,Top,knit,short,knit,short,knit short knit short,This is a pointelle knit made of knit with short coverage. It is suitable for cold weather.,cold weather
1796,"[{'https://static.zara.net/photos///2023/I/0/1/p/6771/090/052/2/w/448/6771090052_1_1_1.jpg?ts=1686752995747': 'Image 0 of OVERSIZE KNIT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6771/090/052/2/w/448/6771090052_2_1_1.jpg?ts=1686752997396': 'Image 1 of OVERSIZE KNIT VEST from Zara'}]",women,SWEATERS_CARDIGANS,oversize knit vest,round neck vest vent hem,Top,knit,vest,knit,other,knit vest knit,This is a oversize knit vest made of knit with other coverage. It is suitable for cold weather.,cold weather
1797,"[{'https://static.zara.net/photos///2023/I/0/1/p/5802/100/401/2/w/448/5802100401_1_1_1.jpg?ts=1686752995796': 'Image 0 of KNIT CROP TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5802/100/401/2/w/448/5802100401_2_1_1.jpg?ts=1686752995425': 'Image 1 of KNIT CROP TOP from Zara'}]",women,TOPS_BODYSUITS,knit crop,sleeveless round neckline open crossed tie contrast trim,Top,knit,other,knit,crop sleeveless,knit knit crop sleeveless,This is a knit crop made of knit with crop sleeveless coverage. It is suitable for cold weather.,cold weather
1799,"[{'https://static.zara.net/photos///2023/I/0/1/p/8146/113/303/2/w/448/8146113303_6_1_1.jpg?ts=1686148947941': 'Image 0 of KNIT HOODED TOP WITH METALLIC THREAD from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8146/113/303/2/w/448/8146113303_6_2_1.jpg?ts=1686148946795': 'Image 1 of KNIT HOODED TOP WITH METALLIC THREAD from Zara'}]",women,TOPS_BODYSUITS,knit hood metallic thread,sleeveless hood metallic thread detail,Top,knit,hood,knit,sleeveless,knit hood knit sleeveless,This is a knit hood metallic thread made of knit with sleeveless coverage. It is suitable for cold weather.,cold weather
1802,"[{'https://static.zara.net/photos///2023/I/0/1/p/6427/021/050/2/w/448/6427021050_1_1_1.jpg?ts=1686302927910': 'Image 0 of ASYMMETRIC TIE-DYE KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6427/021/050/2/w/448/6427021050_2_1_1.jpg?ts=1686296885117': 'Image 1 of ASYMMETRIC TIE-DYE KNIT TOP from Zara'}]",women,TOPS_BODYSUITS,asymmetric tiedye knit,crop asymmetric neckline long sleeve,Top,knit,other,knit,crop long,knit knit crop long,This is a asymmetric tiedye knit made of knit with crop long coverage. It is suitable for cold weather.,cold weather
1803,"[{'https://static.zara.net/photos///2023/I/0/1/p/3859/049/251/2/w/448/3859049251_1_1_1.jpg?ts=1686296884695': 'Image 0 of COMBINED KNITTED TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3859/049/251/2/w/448/3859049251_2_1_1.jpg?ts=1686296884505': 'Image 1 of COMBINED KNITTED TOP from Zara'}]",women,TOPS_BODYSUITS,combine knit,long sleeve squarecut neckline contrast fabric cutwork embroidery adjustable drawstring waistband,Top,knit,other,knit,long,knit knit long,This is a combine knit made of knit with long coverage. It is suitable for cold weather.,cool weather
1805,"[{'https://static.zara.net/photos///2023/I/0/1/p/9598/104/303/2/w/448/9598104303_1_1_1.jpg?ts=1685609894053': 'Image 0 of METALLIC THREAD KNIT CROP TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9598/104/303/2/w/448/9598104303_2_1_1.jpg?ts=1685609894661': 'Image 1 of METALLIC THREAD KNIT CROP TOP from Zara'}]",women,TOPS_BODYSUITS,metallic thread knit crop,round neck long sleeve cutwork metallic thread detail,Top,knit,other,knit,crop long,knit knit crop long,This is a metallic thread knit crop made of knit with crop long coverage. It is suitable for cold weather.,cold weather
1806,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/101/800/17/w/448/4331101800_1_1_1.jpg?ts=1686913513796': 'Image 0 of METALLIC THREAD KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/101/800/17/w/448/4331101800_2_1_1.jpg?ts=1686913515652': 'Image 1 of METALLIC THREAD KNIT TOP from Zara'}]",women,TOPS_BODYSUITS,metallic thread knit,round neck sleeve fall elbow metallic thread detail open tie fastening,Top,knit,other,knit,other,knit knit,This is a metallic thread knit made of knit with other coverage. It is suitable for cold weather.,cold weather
1808,"[{'https://static.zara.net/photos///2023/I/0/1/p/3991/101/712/12/w/448/3991101712_1_1_1.jpg?ts=1687514416105': 'Image 0 of CONTRAST TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3991/101/712/12/w/448/3991101712_2_1_1.jpg?ts=1687514416396': 'Image 1 of CONTRAST TOP from Zara'}]",women,TOPS_BODYSUITS,contrast,crop straight neckline drawstre short sleeve wide strap expose shoulder ruffle trim match embroidery,Top,other,short,other,crop short,short crop short,This is a contrast made of other with crop short coverage. It is suitable for warm or hot weather.,warm weather
1809,"[{'https://static.zara.net/photos///2023/I/0/1/p/3991/104/050/2/w/448/3991104050_1_1_1.jpg?ts=1689249127532': 'Image 0 of CONTRAST LACE KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3991/104/050/2/w/448/3991104050_2_1_1.jpg?ts=1689249125681': 'Image 1 of CONTRAST LACE KNIT TOP from Zara'}]",women,TOPS_BODYSUITS,contrast lace knit,vneck thin strap,Top,knit,other,knit,other,knit knit,This is a contrast lace knit made of knit with other coverage. It is suitable for cold weather.,cold weather
1810,"[{'https://static.zara.net/photos///2023/I/0/1/p/3327/005/808/2/w/448/3327005808_1_1_1.jpg?ts=1687521610280': 'Image 0 of METALLIC MESH KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3327/005/808/2/w/448/3327005808_2_1_1.jpg?ts=1687521609330': 'Image 1 of METALLIC MESH KNIT TOP from Zara'}]",women,TOPS_BODYSUITS,metallic mesh knit,round neckline long ample sleeve garment line,Top,knit,other,knit,long,knit knit long,This is a metallic mesh knit made of knit with long coverage. It is suitable for cold weather.,cold weather
1879,"[{'https://static.zara.net/photos///2023/I/0/1/p/4088/242/800/2/w/448/4088242800_1_1_1.jpg?ts=1691658771413': 'Image 0 of PADDED JACKET WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4088/242/800/2/w/448/4088242800_2_1_1.jpg?ts=1691658771801': 'Image 1 of PADDED JACKET WITH POCKETS from Zara'}]",women,JACKETS,pad jacket pocket,pad jacket high neck long sleeve patch pocket adjustable hem matching drawstring zip fasten,Top,other,jacket,other,long,jacket long,This is a pad jacket pocket made of other with long coverage. It is suitable for mild or cool weather.,mild weather
1880,"[{'https://static.zara.net/photos///2023/I/0/1/p/2893/108/704/2/w/448/2893108704_1_1_1.jpg?ts=1693224696563': 'Image 0 of WOOL BOMBER JACKET WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2893/108/704/2/w/448/2893108704_2_1_1.jpg?ts=1693224696588': 'Image 1 of WOOL BOMBER JACKET WITH ZIP from Zara'}]",women,JACKETS,wool bomber jacket zip,bomber jacket wool feature vneckline long sleeve pocket rib trim metal zip fasten,Top,wool,bomber jacket,bomber,long,wool bomber jacket bomber long,This is a wool bomber jacket zip made of wool with long coverage. It is suitable for cold weather.,cold weather
1881,"[{'https://static.zara.net/photos///2023/I/0/1/p/1131/805/804/2/w/448/1131805804_1_1_1.jpg?ts=1692274456448': 'Image 0 of SATIN KIMONO from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1131/805/804/2/w/448/1131805804_2_1_1.jpg?ts=1692274456807': 'Image 1 of SATIN KIMONO from Zara'}]",women,JACKETS,satin kimono,kimono satin fabric feature crossover vneckline long sleeve vent crossover fasten tie detail fabric,Top,satin,kimono,other,long,satin kimono long,This is a satin kimono made of satin with long coverage. It is suitable for mild or cool weather.,mild weather
1882,"[{'https://static.zara.net/photos///2023/I/0/1/p/1255/817/990/2/w/448/1255817990_1_1_1.jpg?ts=1692874440525': 'Image 0 of TRANSPARENT CROPPED JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1255/817/990/2/w/448/1255817990_2_1_1.jpg?ts=1692874444557': 'Image 1 of TRANSPARENT CROPPED JACKET from Zara'}]",women,JACKETS,transparent cropped jacket,transparent collared waterrepellent jacket feature long sleeve tab shoulder pocket zips belt material rubberise buckle crossover zip fasten,Top,rubberise,belt jacket,waterrepellent,cropped long,rubberise belt jacket waterrepellent cropped long,This is a transparent cropped jacket made of rubberise with cropped long coverage. It is suitable for warm or hot weather.,warm weather
1883,"[{'https://static.zara.net/photos///2023/I/0/1/p/8495/350/808/2/w/448/8495350808_1_1_1.jpg?ts=1692884607713': 'Image 0 of SATIN FOIL BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8495/350/808/2/w/448/8495350808_2_1_1.jpg?ts=1692884606898': 'Image 1 of SATIN FOIL BOMBER JACKET from Zara'}]",women,JACKETS,satin foil bomber jacket,bomber jacket metallic satin fabric round neck long sleeve elastic cuff welt pocket elastic hem contrast line fasten metal zip,Top,satin,bomber jacket,bomber,long,satin bomber jacket bomber long,This is a satin foil bomber jacket made of satin with long coverage. It is suitable for mild or cool weather.,mild weather
1884,"[{'https://static.zara.net/photos///2023/I/0/1/p/4341/726/802/2/w/448/4341726802_1_1_1.jpg?ts=1692874442840': 'Image 0 of WORN EFFECT LEATHER EFFECT BIKER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4341/726/802/2/w/448/4341726802_2_1_1.jpg?ts=1692874444895': 'Image 1 of WORN EFFECT LEATHER EFFECT BIKER JACKET from Zara'}]",women,JACKETS,wear effect leather effect biker jacket,distressed effect jacket lapel collar long sleeve zip detail shoulder tab wrap zip fastening,Top,leather,biker jacket lapel,other,long,leather biker jacket lapel long,This is a wear effect leather effect biker jacket made of leather with long coverage. It is suitable for mild or cool weather.,mild weather
1885,"[{'https://static.zara.net/photos///2023/I/0/1/p/2731/259/711/17/w/448/2731259711_1_1_1.jpg?ts=1692952040464': 'Image 0 of OVERSIZE TRENCH COAT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2731/259/711/17/w/448/2731259711_2_1_1.jpg?ts=1692952041015': 'Image 1 of OVERSIZE TRENCH COAT WITH POCKETS from Zara'}]",women,JACKETS,oversize trench coat pocket,collared trench coat cotton blend feature long flare sleeve patch pocket vent hem buttonup,Top,cotton,coat trench coat,trench coat,long,cotton coat trench coat trench coat long,This is a oversize trench coat pocket made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1886,"[{'https://static.zara.net/photos///2023/I/0/1/p/4968/223/704/2/w/448/4968223704_1_1_1.jpg?ts=1692964746030': 'Image 0 of FAUX SUEDE TRENCH COAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4968/223/704/2/w/448/4968223704_2_1_1.jpg?ts=1692964745960': 'Image 1 of FAUX SUEDE TRENCH COAT from Zara'}]",women,JACKETS,faux suede trench coat,trench coat faux suede fabric lapel collar long sleeve tab cuff shoulder pocket belt fabric contrast buckle doublebreasted button fasten,Top,faux suede,belt coat lapel trench coat,trench coat,long,faux suede belt coat lapel trench coat trench coat long,This is a faux suede trench coat made of faux suede with long coverage. It is suitable for mild or cool weather.,mild weather
1887,"[{'https://static.zara.net/photos///2023/I/0/1/p/3046/260/704/2/w/448/3046260704_1_1_1.jpg?ts=1692964744875': 'Image 0 of SOFT SHORT JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3046/260/704/2/w/448/3046260704_2_1_1.jpg?ts=1692964747149': 'Image 1 of SOFT SHORT JACKET from Zara'}]",women,JACKETS,soft short jacket,long sleeve collared jacket patch pocket flap snapbutton fasten,Top,other,jacket short,other,long short,jacket short long short,This is a soft short jacket made of other with long short coverage. It is suitable for mild or cool weather.,mild weather
1888,"[{'https://static.zara.net/photos///2023/I/0/1/p/5584/454/712/2/w/448/5584454712_1_1_1.jpg?ts=1692864058362': 'Image 0 of RUSTIC BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5584/454/712/2/w/448/5584454712_2_1_1.jpg?ts=1692864058653': 'Image 1 of RUSTIC BOMBER JACKET from Zara'}]",women,JACKETS,rustic bomber jacket,bomber jacket cotton blend feature round neckline long sleeve cutwork fabric matching rib trim metal zip fasten,Top,cotton,bomber jacket,bomber,long,cotton bomber jacket bomber long,This is a rustic bomber jacket made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
1889,"[{'https://static.zara.net/photos///2023/I/0/1/p/2712/468/832/2/w/448/2712468832_1_1_1.jpg?ts=1692776596473': 'Image 0 of LINEN BLEND PLEATED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2712/468/832/2/w/448/2712468832_2_1_1.jpg?ts=1692776597029': 'Image 1 of LINEN BLEND PLEATED BOMBER JACKET from Zara'}]",women,JACKETS,linen blend pleated bomber jacket,short collared bomber jacket linen blend long sleeve welt pocket elastic hem pleat match lining zipup hide placket,Top,linen,bomber jacket short,bomber,long short,linen bomber jacket short bomber long short,This is a linen blend pleated bomber jacket made of linen with long short coverage. It is suitable for warm or hot weather.,warm weather
